Entrez ID;Gene Symbol;Regulation ([hypo] vs [co]);GO Accession;Ensembl ID;Gene ID;FC ([hypo] vs [co]);Log FC ([hypo] vs [co]);FC (abs) ([hypo] vs [co]);[co](raw);[hypo](raw);[co](normalized);[hypo](normalized);Aliases;Gene Type
13206;Ddx4;down;GO:0000166|GO:0000237|GO:0003676|GO:0004386|GO:0005515|GO:0005524|GO:0005634|GO:0005737|GO:0006200|GO:0007141|GO:0007275|GO:0007283|GO:0008026|GO:0008152|GO:0016787|GO:0030317|GO:0030529|GO:0032880|GO:0033391|GO:0044464|GO:0048471|GO:0071546|GO:0071547;ENSMUSG00000021758;13206;-1.5286024;-0.61221313;1.5286024;250.33333;110.76666;0.53943557;-0.07277759;AV206478|Mvh|VASA;protein-coding
16392;Isl1;up;GO:0001755|GO:0003007|GO:0003677|GO:0003682|GO:0003700|GO:0005515|GO:0005622|GO:0005634|GO:0006351|GO:0006355|GO:0007275|GO:0007507|GO:0008270|GO:0021522|GO:0021524|GO:0021983|GO:0030182|GO:0031016|GO:0031290|GO:0032024|GO:0043565|GO:0044424|GO:0045665|GO:0045944|GO:0046872|GO:0048663|GO:0048762;ENSMUSG00000042258;16392;2.2004104;1.1377727;2.2004104;514.25336;722.28;-0.9262748;0.21149795;;protein-coding
15165;Hcn1;up;GO:0000166|GO:0005216|GO:0005244|GO:0005249|GO:0005267|GO:0005272|GO:0005515|GO:0006810|GO:0006811|GO:0006813|GO:0006814|GO:0016020|GO:0016021|GO:0030424|GO:0030425|GO:0030552|GO:0034765|GO:0035725|GO:0045176|GO:0046549|GO:0055085|GO:0071805;ENSMUSG00000021730;15165;1.6069756;0.684348;1.6069756;249.27998;290.58002;-0.33525038;0.34909758;Bcng1|C630013B14Rik|HAC2;protein-coding
14165;Fgf10;up;GO:0000187|GO:0001759|GO:0001974|GO:0003338|GO:0005104|GO:0005111|GO:0005515|GO:0005576|GO:0005615|GO:0005634|GO:0005886|GO:0006935|GO:0007267|GO:0007368|GO:0007431|GO:0007435|GO:0008083|GO:0008201|GO:0008284|GO:0008285|GO:0008543|GO:0008544|GO:0008589|GO:0009880|GO:0009887|GO:0009986|GO:0010468|GO:0010631|GO:0010634|GO:0010838|GO:0021983|GO:0030177|GO:0030324|GO:0030538|GO:0030855|GO:0030878|GO:0030916|GO:0030949|GO:0031016|GO:0031069|GO:0031076|GO:0031532|GO:0031659|GO:0032781|GO:0032808|GO:0032925|GO:0034394|GO:0035019|GO:0035108|GO:0035265|GO:0042056|GO:0042060|GO:0042472|GO:0042475|GO:0042693|GO:0043066|GO:0043410|GO:0043616|GO:0045596|GO:0045739|GO:0045740|GO:0045747|GO:0045893|GO:0045931|GO:0045944|GO:0046579|GO:0046877|GO:0048146|GO:0048286|GO:0048514|GO:0048536|GO:0048538|GO:0048557|GO:0048565|GO:0048566|GO:0048645|GO:0048730|GO:0048752|GO:0048754|GO:0048807|GO:0048808|GO:0050671|GO:0050673|GO:0050674|GO:0050677|GO:0050678|GO:0050679|GO:0050731|GO:0050872|GO:0050918|GO:0050930|GO:0051145|GO:0051549|GO:0051789|GO:0060019|GO:0060173|GO:0060174|GO:0060425|GO:0060428|GO:0060430|GO:0060436|GO:0060441|GO:0060445|GO:0060447|GO:0060496|GO:0060510|GO:0060541|GO:0060594|GO:0060595|GO:0060615|GO:0060661|GO:0060664|GO:0060665|GO:0060667|GO:0060685|GO:0060879|GO:0060915|GO:0061033|GO:0061115|GO:0070075|GO:0070352|GO:0070371|GO:0070374|GO:0070384|GO:0071157|GO:0071338|GO:0090263;ENSMUSG00000021732;14165;2.3993165;1.2626235;2.3993165;204.91609;354.69934;-0.6769522;0.5856714;BB213776|Fgf-10;protein-coding
72003;Synpr;down;GO:0005215|GO:0006810|GO:0008021|GO:0016020|GO:0016021|GO:0019717|GO:0030054|GO:0030285|GO:0031410|GO:0045202;ENSMUSG00000056296;72003;-2.1231387;-1.0861986;2.1231387;28.333334;9.666667;0.60772926;-0.47846937;1500003F20Rik|SPO;protein-coding
76633;1700112E06Rik;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000063458;76633;-1.8046554;-0.8517234;1.8046554;179.62;72.32;0.50215644;-0.34956694;2700009F18Rik;protein-coding
15209;Hesx1;up;GO:0003677|GO:0003682|GO:0003700|GO:0005515|GO:0005634|GO:0006351|GO:0006355|GO:0007275|GO:0007420|GO:0008022|GO:0030916|GO:0043565|GO:0043584|GO:0045892|GO:0047485|GO:0048853;ENSMUSG00000040726;15209;2.4446125;1.2896059;2.4446125;80.666664;140.33333;-0.5152628;0.774343;HES-1|Rpx;protein-coding
12294;Cacna2d3;up;GO:0005216|GO:0005244|GO:0005245|GO:0005262|GO:0006810|GO:0006811|GO:0006816|GO:0016020|GO:0016021|GO:0034765|GO:0046872|GO:0051925|GO:0070588;ENSMUSG00000021991;12294;2.2914572;1.1962653;2.2914572;371.21338;539.69995;-0.3741323;0.82213306;Cacnad3;protein-coding
319476;Lrtm1;down;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000045776;319476;-5.8781433;-2.5553606;5.8781433;478.56665;59.079998;1.0887502;-1.4666103;A930016D02Rik|MGC118429;protein-coding
218865;Chdh;up;GO:0005739|GO:0005743|GO:0006066|GO:0008812|GO:0016491|GO:0016614|GO:0019285|GO:0050660|GO:0055114;ENSMUSG00000015970;218865;1.9541272;0.96652436;1.9541272;20.930666;27.172647;-0.28120145;0.68532294;AU041472|D630034H06Rik|MGC30702;protein-coding
16426;Itih3;down;GO:0010951;ENSMUSG00000006522;16426;-1.9580163;-0.9693928;1.9580163;203.31334;75.84667;0.42399326;-0.5453995;AW108094|Intin3|Itih-3;protein-coding
78754;Galntl2;up;GO:0003674|GO:0004653|GO:0005529|GO:0005794|GO:0008150|GO:0008152|GO:0016020|GO:0016021|GO:0016740|GO:0016757|GO:0030133;ENSMUSG00000021903;78754;1.9319366;0.9500478;1.9319366;52.34;72.43334;-0.7327528;0.217295;4631401E18Rik|mpp-GalNAc-T15;protein-coding
320736;E130203B14Rik;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000050666;320736;-1.5066143;-0.5913102;1.5066143;1343.4999;644.12006;0.22432582;-0.36698437;;protein-coding
14560;Gdf10;up;GO:0005615|GO:0008083|GO:0045669;ENSMUSG00000021943;14560;1.5009997;0.5859237;1.5009997;225.59334;293.17334;0.10979573;0.6957194;;protein-coding
19065;Ppyr1;up;GO:0001601|GO:0001602|GO:0004871|GO:0004872|GO:0004930|GO:0005886|GO:0007165|GO:0007186|GO:0007218|GO:0007268|GO:0016021|GO:0042277;ENSMUSG00000048337;19065;2.3688183;1.2441676;2.3688183;12.273334;15.920001;-1.1553149;0.088852644;NYYR-D|Npy4r|Y4;protein-coding
105450;Mmrn2;down;GO:0005576|GO:0005578|GO:0005604|GO:0005615;ENSMUSG00000041445;105450;-1.6785315;-0.74719965;1.6785315;6444.8535;2769.3467;0.3622036;-0.3849961;AA986839|ENDOGLYX1|Emilin3|EndoGlyx-1|MGC41271;protein-coding
30044;Opn4;up;GO:0004871|GO:0004872|GO:0004930|GO:0005502|GO:0005886|GO:0007165|GO:0007186|GO:0007601|GO:0007602|GO:0008020|GO:0009584|GO:0009881|GO:0016020|GO:0016021|GO:0018298|GO:0042752|GO:0048511|GO:0050896;ENSMUSG00000021799;30044;2.212166;1.1454597;2.212166;315.63336;513.2534;-0.49429813;0.6511615;1110007J02Rik|Gm533;protein-coding
11720;Mat1a;down;GO:0000166|GO:0000287|GO:0004478|GO:0005524|GO:0006556|GO:0006730|GO:0016597|GO:0016740|GO:0042803|GO:0043531|GO:0046872|GO:0051260|GO:0051289;ENSMUSG00000037798;11720;-4.614803;-2.206269;4.614803;176.65334;27.94;0.763694;-1.442575;AI046368|AdoMet|Ams|MAT|MATA1|SAMS|SAMS1;protein-coding
20387;Sftpa1;down;GO:0005529|GO:0005581|GO:0005615|GO:0005771|GO:0005791|GO:0031410|GO:0042599|GO:0050766|GO:0051635;ENSMUSG00000021789;20387;-16.414333;-4.0368843;16.414333;25.5;0.68;0.9102564;-3.1266277;SP-A|Sftp-1|Sftp1;protein-coding
18424;Otx2;up;GO:0001708|GO:0003677|GO:0005515|GO:0005634|GO:0005737|GO:0006357|GO:0007411|GO:0007417|GO:0007492|GO:0009887|GO:0009952|GO:0009953|GO:0030154|GO:0030182|GO:0030426|GO:0030900|GO:0030901|GO:0032525|GO:0042472|GO:0042706|GO:0045165|GO:0045944|GO:0046982|GO:0048663|GO:0048856|GO:0090009;ENSMUSG00000021848;18424;2.5525627;1.3519464;2.5525627;11.12;21.133333;-0.52078694;0.83115935;E130306E05Rik;protein-coding
258233;Olfr741;up;GO:0004871|GO:0004872|GO:0004930|GO:0004984|GO:0007165|GO:0007186|GO:0007608|GO:0016021;ENSMUSG00000060108;258233;1.8589725;0.8945055;1.8589725;64.94;85.97333;-0.041983444;0.8525221;GA_x5J8B7TYL6J-3-280|GA_x5J8B7U07Q4-325-757|GA_x6K02T2PMLR-6197851-6198786|MOR106-10|MOR106-15;protein-coding
56739;Rec8;down;GO:0000228|GO:0000775|GO:0000780|GO:0000794|GO:0000795|GO:0000800|GO:0001556|GO:0001673|GO:0005515|GO:0005634|GO:0005694|GO:0007059|GO:0007126|GO:0007129|GO:0007141|GO:0007286|GO:0030893;ENSMUSG00000002324;56739;-1.6734165;-0.74279654;1.6734165;2050.7395;885.37335;0.15980275;-0.5829938;AW546880|Rec8L1|mrec;protein-coding
13035;Ctsg;down;GO:0003824|GO:0004252|GO:0005576|GO:0005615|GO:0005882|GO:0005886|GO:0006508|GO:0008152|GO:0008201|GO:0008233|GO:0008236|GO:0016020|GO:0016787|GO:0030141|GO:0032496|GO:0044130|GO:0050778|GO:0050830|GO:0050832|GO:0070946;ENSMUSG00000040314;13035;-5.5535493;-2.4734101;5.5535493;24.806665;4;0.5851128;-1.8882974;;protein-coding
14611;Gja3;down;GO:0005243|GO:0005886|GO:0005921|GO:0009268|GO:0016020|GO:0016021|GO:0030054|GO:0042542|GO:0042802|GO:0045121|GO:0055085;ENSMUSG00000048582;14611;-1.7820348;-0.8335255;1.7820348;247.50667;100.40667;0.137163;-0.6963625;Cnx46|Cx43|Cx46|Gja-3;protein-coding
14180;Fgf9;down;GO:0001525|GO:0001649|GO:0002053|GO:0002062|GO:0005104|GO:0005576|GO:0005604|GO:0005615|GO:0005737|GO:0006606|GO:0007267|GO:0007275|GO:0008083|GO:0008201|GO:0008284|GO:0008543|GO:0008584|GO:0010628|GO:0030154|GO:0030178|GO:0030238|GO:0030324|GO:0030326|GO:0030949|GO:0042472|GO:0043410|GO:0045880|GO:0048505|GO:0048566|GO:0048706|GO:0050679|GO:0051781|GO:0060045|GO:0060484|GO:0090263;ENSMUSG00000021974;14180;-2.36403;-1.2412483;2.36403;733.53107;220.45483;0.4927772;-0.7484711;Eks;protein-coding
236451;Gm4902;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000091649;236451;-3.0957303;-1.6302798;3.0957303;21.251112;5.342222;0.6163117;-1.0139681;EG236451;protein-coding
219132;D14Ertd668e;down;GO:0003674|GO:0005575|GO:0005634|GO:0006351|GO:0006355|GO:0008150|GO:0008270|GO:0046872;ENSMUSG00000068245;219132;-2.4964383;-1.3198712;2.4964383;45.926666;14.488889;0.3718505;-0.9480207;MGC29273;protein-coding
72125;Fam123a;up;GO:0005515|GO:0005575|GO:0008150;ENSMUSG00000021986;72125;1.5654191;0.6465489;1.5654191;89.15333;96.14667;-0.67552155;-0.028972626;2600011E07Rik|Amer2;protein-coding
24053;Sgcg;down;GO:0005515|GO:0005737|GO:0005856|GO:0005886|GO:0005887|GO:0007010|GO:0016012|GO:0016020|GO:0016021|GO:0016044;ENSMUSG00000035296;24053;-9.56047;-3.2570815;9.56047;372.97263;29.177576;1.3264598;-1.9306216;35kDa|5430420E18Rik|AI642964|gamma-SG;protein-coding
219144;Arl11;down;GO:0000166|GO:0003674|GO:0005525|GO:0005575|GO:0008150;ENSMUSG00000043157;219144;-1.7466619;-0.80460036;1.7466619;28.666666;11.860001;0.34085584;-0.46374455;ARLTS1|C730007L20Rik;protein-coding
12143;Blk;up;GO:0000166|GO:0004713|GO:0005515|GO:0005524|GO:0016301|GO:0016310|GO:0016740|GO:0032024;ENSMUSG00000014453;12143;1.9970357;0.99786013;1.9970357;113.14001;164.5;-0.5830657;0.41479445;;protein-coding
268756;Gulo;down;GO:0019853;ENSMUSG00000034450;268756;-1.5337878;-0.617099;1.5337878;52.466663;22;0.58302563;-0.034073353;5730581M22|AU018375|BC028822|MGC29968|MGC37793|MGC37880|sfx|unh|unhip;protein-coding
56471;Stmn4;down;GO:0003674|GO:0005575|GO:0008150|GO:0035556;ENSMUSG00000022044;56471;-1.8568058;-0.8928229;1.8568058;1851.4601;718.19336;0.3084402;-0.5843827;Lagl|R75359|RB3;protein-coding
58860;Adamdec1;down;GO:0003674|GO:0004222|GO:0005575|GO:0005576|GO:0006508|GO:0008150|GO:0008233|GO:0008237|GO:0008270|GO:0016787|GO:0046872;ENSMUSG00000022057;58860;-1.9609531;-0.97155505;1.9609531;143.58667;53.8;0.116861664;-0.8546934;2210414L24Rik|AI574231|Dcsn;protein-coding
20855;Stc1;down;GO:0001503|GO:0005179|GO:0005576|GO:0005615|GO:0005737|GO:0006874|GO:0016324|GO:0030320;ENSMUSG00000014813;20855;-1.6409457;-0.7145275;1.6409457;1391.7267;615.76;0.3176826;-0.39684486;Stc;protein-coding
67712;Slc25a37;up;GO:0005381|GO:0005739|GO:0005743|GO:0006810|GO:0006811|GO:0016020|GO:0016021|GO:0048250|GO:0055072;ENSMUSG00000034248;67712;2.1318069;1.0920767;2.1318069;81311.6;108632.48;0.010945003;1.1030216;1700020E22Rik|4930513O14Rik|4930526G11Rik|AI848481|C330015G08Rik|Mfrn|Mscp|frascati|mitoferrin;protein-coding
239167;D930020E02Rik;up;GO:0000768;ENSMUSG00000047977;239167;2.597071;1.3768854;2.597071;18.273333;32.953335;-0.7782195;0.5986659;Synb|syncytin-B;protein-coding
13655;Egr3;down;GO:0003676|GO:0003677|GO:0005622|GO:0005634|GO:0006351|GO:0006355|GO:0007274|GO:0007422|GO:0008270|GO:0046872;ENSMUSG00000033730;13655;-1.6527333;-0.724854;1.6527333;36;20.533333;0.03494231;-0.68991166;MGC124006|MGC124009|Pilot;protein-coding
213469;Lgi3;down;GO:0005515|GO:0005576|GO:0006887|GO:0008021|GO:0017157|GO:0019717|GO:0030054|GO:0031410|GO:0045202;ENSMUSG00000033595;213469;-1.7464445;-0.80442077;1.7464445;252.78667;106.746666;0.2734704;-0.53095037;AI841179|AW049851;protein-coding
13829;Epb4.9;up;GO:0005634|GO:0005737|GO:0016020|GO:0030863;ENSMUSG00000022099;13829;2.3357146;1.223864;2.3357146;6001.179;9401.762;-0.18450768;1.0393562;AI325486|Epb49|dematin;protein-coding
14586;Gfra2;up;GO:0004872|GO:0005886|GO:0007165|GO:0007169|GO:0007399|GO:0016020|GO:0016167|GO:0019221|GO:0031225|GO:0031953|GO:0035860;ENSMUSG00000022103;14586;1.6349016;0.70920384;1.6349016;258.5536;315.8152;-0.27558994;0.43361393;;protein-coding
108670;Epsti1;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000022014;108670;-2.460904;-1.2991884;2.460904;33.29333;10.666667;0.8449934;-0.45419502;2310046K10Rik|5033415K03Rik|BRESI1;protein-coding
66214;1190002H23Rik;up;GO:0001934|GO:0005515|GO:0005634|GO:0005737|GO:0005856|GO:0007049|GO:0030295;ENSMUSG00000022018;66214;1.6639487;0.7346109;1.6639487;395.54663;470.81332;-0.2530861;0.4815248;Rgc-32|Rgc32;protein-coding
105439;Slain1;up;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000055717;105439;1.6638118;0.7344923;1.6638118;100.46665;126.49999;-0.47550836;0.25898394;9630044O09Rik|AA675320|AW742596;protein-coding
13618;Ednrb;down;GO:0000122|GO:0001600|GO:0001755|GO:0001934|GO:0004871|GO:0004872|GO:0004930|GO:0004962|GO:0005515|GO:0005624|GO:0005886|GO:0006885|GO:0007165|GO:0007186|GO:0007200|GO:0007204|GO:0007422|GO:0007497|GO:0008217|GO:0008284|GO:0014043|GO:0014826|GO:0016020|GO:0016021|GO:0017046|GO:0019233|GO:0019934|GO:0030318|GO:0031702|GO:0031965|GO:0032269|GO:0032496|GO:0035810|GO:0035815|GO:0042045|GO:0042310|GO:0042311|GO:0043066|GO:0043473|GO:0045121|GO:0048066|GO:0048246|GO:0048265|GO:0048484|GO:0050678|GO:0051930|GO:0060406;ENSMUSG00000022122;13618;-2.0037675;-1.0027151;2.0037675;17336.291;6242.852;0.5046317;-0.49808344;AU022549|ET-B|ET>B<|ETR-b|ETb|Sox10m1|s;protein-coding
18996;Pou4f1;up;GO:0000122|GO:0001967|GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0006355|GO:0007399|GO:0007498|GO:0021535|GO:0021953|GO:0021986|GO:0030182|GO:0043005|GO:0043065|GO:0045944|GO:0048934|GO:0050767|GO:0051355|GO:0060384;ENSMUSG00000048349;18996;2.5643885;1.3586148;2.5643885;8;14.106667;-0.66314644;0.69546837;Brn-3|Brn-3.0|Brn3|Brn3.0|Brn3a|E130119J07Rik;protein-coding
76965;Slitrk1;down;GO:0003674|GO:0007409|GO:0016020|GO:0016021;ENSMUSG00000075478;76965;-2.2866096;-1.1932101;2.2866096;30.333334;12.666667;0.20461988;-0.9885902;3200001I04Rik;protein-coding
75409;Slitrk5;down;GO:0003674|GO:0007409|GO:0016020|GO:0016021;ENSMUSG00000033214;75409;-3.666249;-1.8743048;3.666249;4673.5796;927.62665;0.96215504;-0.9121497;2610019D03Rik;protein-coding
103978;Gpc5;down;GO:0005576|GO:0005578|GO:0005886|GO:0005887|GO:0016020|GO:0031225|GO:0043395;ENSMUSG00000022112;103978;-3.8446183;-1.9428403;3.8446183;14.666667;3.3333333;0.2612966;-1.6815437;A230034F01Rik;protein-coding
321019;Gpr183;down;GO:0002313|GO:0004871|GO:0004872|GO:0004930|GO:0005886|GO:0006959|GO:0007165|GO:0007186|GO:0016020|GO:0016021|GO:0035589|GO:0045028;ENSMUSG00000051212;321019;-1.7218105;-0.7839263;1.7218105;123.333336;53.666668;0.19502051;-0.5889058;Ebi2;protein-coding
223272;Itgbl1;down;GO:0003674|GO:0004872|GO:0005488|GO:0005575|GO:0005576|GO:0007155|GO:0007160|GO:0007229|GO:0008150|GO:0008305;ENSMUSG00000032925;223272;-1.7202045;-0.7825801;1.7202045;74.200005;30.953333;0.3934377;-0.38914236;B930011D01Rik;protein-coding
14169;Fgf14;down;GO:0005104|GO:0005634|GO:0007254|GO:0008083|GO:0008201|GO:0008543;ENSMUSG00000025551;14169;-1.9235513;-0.9437723;1.9235513;85.68667;31.233332;0.34385762;-0.5999147;FHF-4|Fhf4|MGC129318|MGC129319|mFHF-4(1B);protein-coding
20363;Sepp1;down;GO:0001887|GO:0005576|GO:0005615|GO:0007420|GO:0007626|GO:0008430|GO:0009791|GO:0019953|GO:0040007;ENSMUSG00000064373;20363;-1.6284202;-0.7034731;1.6284202;9112.147;4024.427;0.28847504;-0.41499805;AU018766|D15Ucla1|Se-P|selp;protein-coding
19219;Ptger4;down;GO:0004871|GO:0004872|GO:0004930|GO:0004955|GO:0004957|GO:0005886|GO:0007165|GO:0007186|GO:0007189|GO:0016020|GO:0016021|GO:0030278;ENSMUSG00000039942;19219;-1.5389508;-0.6219471;1.5389508;213.87334;101.666664;0.091365814;-0.5305813;EP4|Ptgerep4;protein-coding
18414;Osmr;down;GO:0004872|GO:0004896|GO:0004924|GO:0005887|GO:0005900|GO:0007165|GO:0007166|GO:0008284|GO:0016020|GO:0016021|GO:0019221|GO:0019838|GO:0034097;ENSMUSG00000022146;18414;-1.7556276;-0.8119869;1.7556276;257.92667;107.58667;0.29097176;-0.52101517;OSMRB;protein-coding
14573;Gdnf;down;GO:0001656|GO:0001657|GO:0001658|GO:0001755|GO:0001759|GO:0001941|GO:0005160|GO:0005576|GO:0005615|GO:0006916|GO:0007169|GO:0007179|GO:0007399|GO:0007422|GO:0008083|GO:0008283|GO:0009611|GO:0021784|GO:0030182|GO:0030432|GO:0031175|GO:0032770|GO:0042803|GO:0043524|GO:0045944|GO:0048255|GO:0048484|GO:0048485|GO:0051584|GO:0060676|GO:0060688|GO:0072107|GO:0072108|GO:0090190;ENSMUSG00000022144;14573;-2.69032;-1.4277778;2.69032;32.313335;11;0.8387699;-0.58900785;AI385739;protein-coding
320277;Spef2;down;GO:0003674|GO:0005524|GO:0005575|GO:0006139|GO:0008150|GO:0016310|GO:0019205;ENSMUSG00000072663;320277;-1.5855345;-0.66496927;1.5855345;18.013334;8.646667;0.1375943;-0.527375;C230086A09Rik;protein-coding
19116;Prlr;down;GO:0004925|GO:0005515|GO:0007171|GO:0007259|GO:0007595|GO:0009986|GO:0017046|GO:0019221|GO:0019901|GO:0030155|GO:0030856|GO:0060644|GO:0060736|GO:0060749|GO:0061180;ENSMUSG00000005268;19116;-1.7626888;-0.81777775;1.7626888;428.45667;174.14998;0.3084084;-0.5093694;AI987712|Pr-1|Pr-3|Prlr-rs1;protein-coding
239336;Rxfp3;up;GO:0004871|GO:0004872|GO:0004930|GO:0004982|GO:0005886|GO:0007165|GO:0007186|GO:0008528|GO:0016020|GO:0016021|GO:0051482;ENSMUSG00000060735;239336;3.2816164;1.7144066;3.2816164;13.666667;19.333334;-1.2496934;0.46471325;BC053073|GPCR135|Rln3r1|Salpr;protein-coding
110082;Dnahc5;up;GO:0000166|GO:0001539|GO:0003774|GO:0003777|GO:0005524|GO:0005737|GO:0005856|GO:0005858|GO:0005874|GO:0005929|GO:0006200|GO:0007018|GO:0008152|GO:0016887|GO:0017111|GO:0030286|GO:0042995;ENSMUSG00000022262;110082;2.8232727;1.4973685;2.8232727;8.333333;13.666667;-0.8794952;0.61787325;AU022615|Dnah5|KIAA1603|Mdnah5|mKIAA1603;protein-coding
54381;Pgcp;down;GO:0003674|GO:0004180|GO:0005576|GO:0005615|GO:0006508|GO:0008150|GO:0008233|GO:0008237|GO:0016787|GO:0046872;ENSMUSG00000039007;54381;-1.6072279;-0.6845745;1.6072279;4259.2974;1901.0967;0.19906998;-0.48550448;1190003P12Rik|2610034C17Rik|Hls2|Lal-1;protein-coding
223473;Nipal2;down;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000038879;223473;-1.9458971;-0.9604354;1.9458971;308.14667;113.80667;0.49635568;-0.4640797;9330161F08Rik|Npal2;protein-coding
666173;Vps13b;up;GO:0003674|GO:0005575|GO:0006810|GO:0008104|GO:0008150|GO:0015031;ENSMUSG00000037646;666173;1.5608612;0.64234227;1.5608612;3277.8333;3723.6465;-0.12962532;0.51271695;1810042B05Rik|2310042E16Rik|4732488H20|C330002D13Rik|C87206|Coh1|D230005K13|MGC189855|mKIAA0532|mKIAA5032;protein-coding
252973;Grhl2;down;GO:0003677|GO:0003700|GO:0005634|GO:0005737|GO:0006351|GO:0006355;ENSMUSG00000022286;252973;-1.8168613;-0.8614483;1.8168613;56.039997;23.253334;0.20224349;-0.6592048;0610015A08Rik|BOM|Tcfcp2l3;protein-coding
11600;Angpt1;down;GO:0001525|GO:0001541|GO:0001701|GO:0002040|GO:0002092|GO:0005102|GO:0005172|GO:0005576|GO:0005615|GO:0005886|GO:0005902|GO:0006916|GO:0007162|GO:0007169|GO:0007171|GO:0007492|GO:0010595|GO:0014068|GO:0014842|GO:0030097|GO:0030210|GO:0030971|GO:0031398|GO:0031589|GO:0033138|GO:0034394|GO:0043066|GO:0043116|GO:0043536|GO:0045121|GO:0045768|GO:0045785|GO:0048014|GO:0050731|GO:0050918|GO:0051260|GO:0051897|GO:0070374|GO:0072012|GO:2000352;ENSMUSG00000022309;11600;-2.0787363;-1.0557067;2.0787363;12661.1875;4388.733;0.529933;-0.5257737;1110046O21Rik|Ang-1|Ang1;protein-coding
239405;Rspo2;up;GO:0001649|GO:0005576|GO:0008201|GO:0009986|GO:0016055|GO:0030282|GO:0035115|GO:0035116|GO:0050896|GO:0060437|GO:0060441|GO:0060535|GO:0090263;ENSMUSG00000051920;239405;1.7012557;0.76659995;1.7012557;63.226665;77.35999;-0.35070625;0.4158937;2610028F08Rik|AA673245|D430027K22|ftls;protein-coding
192190;Pkhd1l1;up;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000038725;192190;1.5989741;0.67714655;1.5989741;6482.2886;6887.369;0.07377402;0.7509206;AB055648|PKHDL1;protein-coding
320679;Samd12;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000058656;320679;-1.7078888;-0.77221406;1.7078888;24.666666;10.653333;0.31617966;-0.45603442;A830094I09Rik;protein-coding
18383;Tnfrsf11b;down;GO:0004872|GO:0005488|GO:0005576|GO:0005578|GO:0006915|GO:0007165|GO:0030198|GO:0042489|GO:0045779;ENSMUSG00000063727;18383;-3.2863984;-1.7165074;3.2863984;43.466663;14.713333;0.028779984;-1.6877275;OCIF|Opg|TR1;protein-coding
18133;Nov;down;GO:0001558|GO:0005520|GO:0005576|GO:0008083|GO:0030424|GO:0030425|GO:0031012|GO:0043025;ENSMUSG00000037362;18133;-1.7458317;-0.80391455;1.7458317;306.15778;119.88221;0.10501671;-0.69889784;C130088N23Rik|CCN3;protein-coding
69787;Anxa13;up;GO:0003674|GO:0005509|GO:0005544|GO:0005886|GO:0008150|GO:0016020;;69787;2.1576798;1.1094809;2.1576798;21.38;35.013332;-0.4791677;0.6303131;1810034H17Rik|AV055219;protein-coding
11514;Adcy8;up;GO:0000166|GO:0004016|GO:0005624|GO:0005886|GO:0006171|GO:0007189|GO:0007193|GO:0007616|GO:0008294|GO:0016829|GO:0019933|GO:0034199|GO:0071377;ENSMUSG00000022376;11514;2.3605268;1.2391088;2.3605268;17;27.486666;-1.1622306;0.07687823;AC8|AW060868;protein-coding
110862;Kcnq3;up;GO:0005216|GO:0005244|GO:0005249|GO:0005267|GO:0006810|GO:0006811|GO:0006813|GO:0008076|GO:0016020|GO:0016021|GO:0034765|GO:0055085|GO:0071805;ENSMUSG00000056258;110862;1.5591767;0.6407844;1.5591767;327.8533;372.7667;-0.30671325;0.33407116;;protein-coding
22402;Wisp1;down;GO:0001558|GO:0005520|GO:0005576|GO:0007155|GO:0016055;ENSMUSG00000005124;22402;-1.6341692;-0.7085574;1.6341692;11270.11;4975.1934;0.29314867;-0.41540876;AW146261|CCN4|Elm1;protein-coding
19245;Ptp4a3;up;GO:0004721|GO:0004725|GO:0005768|GO:0005886|GO:0006470|GO:0016020|GO:0016311|GO:0016787|GO:0016791|GO:0035335|GO:0042802;ENSMUSG00000059895;19245;1.5330406;0.61639595;1.5330406;16595.328;18211.908;0.05919075;0.6755867;AV088979|Prl-3|pPtp4a3;protein-coding
68453;Gpihbp1;down;GO:0006869|GO:0008035|GO:0008289|GO:0009897|GO:0009986|GO:0030301|GO:0031362|GO:0034185|GO:0034364|GO:0035473|GO:0035478|GO:0042632|GO:0046658|GO:0050821|GO:0051006|GO:0070328|GO:0071503|GO:0071813|GO:0090319|GO:0090321;ENSMUSG00000022579;68453;-1.6929753;-0.75956094;1.6929753;32.493332;13.926666;0.2991519;-0.46040902;1110002J19Rik|GPI-HBP1;protein-coding
69146;Gsdmd;down;GO:0003674|GO:0005575|GO:0031668;ENSMUSG00000022575;69146;-1.5592927;-0.64089173;1.5592927;501.66672;234.32;0.085925736;-0.554966;1810036L03Rik|AW558049|DF5L|Dfna5l|Gsdmdc1|M2-4;protein-coding
